Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
29,Female,Bachelor's,Widowed,50080.197119400276,717.0,33329.02559835377,Personal,Self-employed,27,Good,0.3014735598672991,146312.9306458743,0.0,Synthetic,Synthetic,Synthetic,0.0,1,Medium
50,Male,High School,Widowed,66118.56017433648,609.0,71061.68812022486,Auto,Unemployed,23,Fair,0.6071165060881283,19223.592321005057,1.0,Synthetic,Synthetic,Synthetic,4.0,0,High
32,Female,PhD,Widowed,32326.0,702.0,48899.0,Personal,Unemployed,13,Good,0.3550591399388224,263518.0,3.0,Lake Taylormouth,MD,Nigeria,4.0,0,Medium
63,Non-binary,Bachelor's,Widowed,93205.22043755311,686.0,71924.2325828044,Personal,Unemployed,17,Good,0.3435979118140726,159738.1157013899,4.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
48,Male,Master's,Widowed,93809.0,723.0,10101.0,Home,Unemployed,13,Excellent,0.5166331268113447,118027.0,0.0,South Gabriellehaven,AR,Bhutan,3.0,0,Low
32,Male,PhD,Single,73276.99910368185,619.0,86886.9918967955,Business,Employed,25,Poor,0.595408148924554,11862.511656308616,2.0,Synthetic,Synthetic,Synthetic,2.0,0,High
49,Non-binary,Master's,Divorced,57964.0,784.0,32939.0,Personal,Self-employed,13,Excellent,0.1387270722015182,271637.0,4.0,Lake Scott,OR,Djibouti,3.0,2,High
35,Female,High School,Widowed,84385.0,610.0,40500.0,Home,Unemployed,7,Excellent,0.468656897312766,168064.0,3.0,Port Michellebury,WV,Gabon,1.0,0,Low
40,Non-binary,PhD,Married,97582.0,664.0,36407.0,Auto,Employed,11,Fair,0.1913123105706647,120327.0,4.0,Jenniferhaven,TX,Tokelau,4.0,0,Low
43,Female,Master's,Married,41330.0,686.0,41396.0,Business,Self-employed,18,Excellent,0.4296101321380393,141097.0,2.0,South Sarahchester,OR,Cyprus,4.0,2,Low
63,Non-binary,Bachelor's,Married,189634.41399035772,765.0,28756.20880962546,Home,Employed,2,Excellent,0.19413178198719944,282087.28071549966,0.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
64,Non-binary,PhD,Divorced,49846.0,717.0,23549.0,Business,Unemployed,5,Good,0.3854312682378856,51725.0,2.0,South Robert,TN,Peru,4.0,0,Medium
62,Non-binary,PhD,Widowed,119056.0,681.0,14003.0,Personal,Employed,2,Poor,0.4117827649435271,192156.0,0.0,Port Kevin,LA,Bulgaria,3.0,1,High
18,Female,Master's,Single,95525.0,745.0,29598.0,Home,Employed,5,Poor,0.3724098081035607,96711.0,0.0,Jennifermouth,WV,India,1.0,2,Medium
52,Male,Master's,Married,58917.1965871633,624.0,82563.13822235257,Personal,Employed,15,Fair,0.5880149110352674,54327.937664874895,0.0,Synthetic,Synthetic,Synthetic,2.0,2,High
45,Non-binary,Bachelor's,Widowed,67266.0,713.0,42030.0,Business,Unemployed,9,Excellent,0.3928040102685473,181240.0,2.0,Jacksonfurt,HI,Saint Vincent and the Grenadines,0.0,0,Medium
46,Female,PhD,Single,50710.941339776655,648.0,73482.25676551851,Business,Unemployed,39,Poor,0.5317961222139665,53270.42404402063,2.0,Synthetic,Synthetic,Synthetic,2.0,1,High
27,Non-binary,Bachelor's,Married,23048.0,698.0,27894.0,Auto,Self-employed,10,Fair,0.4389627076317982,35120.0,3.0,Whitestad,CO,South Georgia and the South Sandwich Islands,3.0,2,Low
51,Non-binary,High School,Single,55845.66705836981,608.0,54893.35778856851,Personal,Unemployed,12,Poor,0.40152382527734765,7729.573867289008,5.0,Synthetic,Synthetic,Synthetic,4.0,2,High
63,Male,Master's,Single,63426.0,607.0,41194.0,Auto,Self-employed,18,Poor,0.2375555815495869,127986.0,4.0,Michaelview,FL,Cyprus,0.0,1,Medium
18,Non-binary,High School,Single,82468.0,629.0,41868.0,Business,Unemployed,7,Poor,0.508626533,144653.0,2.0,South Cindy,AK,Aruba,1.0,2,Medium
62,Female,High School,Married,93292.0,685.0,33453.0,Home,Employed,9,Poor,0.3856408266119351,35990.0,3.0,North Zacharyfurt,NH,American Samoa,3.0,2,Medium
35,Male,PhD,Widowed,78718.24268321696,629.0,100696.52603950439,Personal,Self-employed,36,Poor,0.45475730081507115,58988.058044228375,0.0,Synthetic,Synthetic,Synthetic,2.0,2,High
40,Male,Master's,Married,44393.77764604015,607.0,53624.062399372226,Business,Employed,26,Fair,0.43771638059569096,61429.202326136045,0.0,Synthetic,Synthetic,Synthetic,2.0,0,High
35,Male,Bachelor's,Single,115199.36650648947,777.0,13057.746111846496,Home,Unemployed,19,Excellent,0.059665044999795344,262356.6903964045,5.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
56,Non-binary,High School,Widowed,140817.59037483303,771.0,111413.09923903058,Auto,Unemployed,25,Good,0.10792010052869741,122145.15470735794,1.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
23,Non-binary,High School,Married,107508.0,788.0,5509.0,Home,Employed,19,Good,0.5020321515709493,159457.0,1.0,New Victoria,HI,Guernsey,2.0,1,Low
69,Male,PhD,Single,37897.834760084224,607.0,38910.00366149316,Auto,Employed,6,Fair,0.6821346324832571,71562.94095158848,0.0,Synthetic,Synthetic,Synthetic,3.0,1,High
68,Female,PhD,Widowed,95446.0,655.0,27381.0,Auto,Employed,5,Good,0.2990611110187039,168007.0,1.0,Melanieshire,HI,Netherlands Antilles,4.0,2,Low
63,Non-binary,PhD,Divorced,41545.0,743.0,30233.0,Personal,Employed,15,Good,0.4858518610349931,76096.0,0.0,Lake Christophermouth,DE,Timor-Leste,4.0,0,High
65,Female,Bachelor's,Single,49696.0,769.0,18990.0,Auto,Employed,19,Good,0.3758576394834038,69191.0,2.0,Brendantown,RI,Sudan,4.0,1,Low
60,Female,High School,Widowed,62330.20428948135,648.0,60909.85557380809,Home,Self-employed,2,Fair,0.5476512201865724,1225.9983575607425,1.0,Synthetic,Synthetic,Synthetic,2.0,0,High
40,Male,PhD,Single,26503.0,645.0,23379.0,Personal,Unemployed,2,Poor,0.5601306695387132,211168.0,2.0,Leeburgh,NC,Yemen,4.0,2,Medium
55,Non-binary,Master's,Single,66308.0,735.0,47395.0,Personal,Employed,17,Excellent,0.3302039292923774,263627.0,2.0,New Brendaburgh,ND,Trinidad and Tobago,0.0,2,Low
53,Female,Bachelor's,Single,29093.818866933405,586.0,52722.59397846489,Home,Unemployed,35,Poor,0.45828566620899214,37692.06483606636,4.0,Synthetic,Synthetic,Synthetic,5.0,2,High
37,Non-binary,Bachelor's,Divorced,50912.82531924761,588.0,31217.8363778396,Home,Employed,27,Fair,0.40872122078901757,32278.72909946178,1.0,Synthetic,Synthetic,Synthetic,2.0,2,High
64,Female,PhD,Divorced,72500.82322541489,584.0,100033.057882042,Business,Self-employed,0,Fair,0.49924885195173535,6190.922875489113,4.0,Synthetic,Synthetic,Synthetic,2.0,2,High
29,Male,High School,Widowed,113659.0,693.0,19823.0,Personal,Self-employed,19,Fair,0.5620271803406552,133697.0,2.0,New Christian,MD,Mauritius,2.0,1,Low
60,Non-binary,High School,Divorced,85180.0,671.0,12482.0,Personal,Unemployed,1,Good,0.5776121001491527,284265.0,1.0,New Kimberlyberg,GU,Malta,1.0,1,Low
26,Non-binary,High School,Married,65900.0,629.0,37359.0,Auto,Employed,14,Fair,0.5432438426396039,155738.0,3.0,North Brianton,NH,Cameroon,4.0,1,Low
45,Non-binary,Master's,Married,31342.45362645107,618.0,22763.12044582229,Personal,Self-employed,2,Fair,0.5691854994737998,57956.17934442205,1.0,Synthetic,Synthetic,Synthetic,2.0,2,High
48,Non-binary,High School,Divorced,112024.0,615.0,41533.0,Auto,Unemployed,15,Excellent,0.1185434469570197,245190.0,0.0,North Christopherhaven,NH,Portugal,3.0,1,Low
64,Non-binary,Bachelor's,Divorced,56588.72771973962,611.0,46195.83366469793,Business,Self-employed,29,Poor,0.4873853161833074,96824.96046740832,1.0,Synthetic,Synthetic,Synthetic,2.0,2,High
36,Non-binary,PhD,Divorced,97733.13265727575,806.0,51301.088199035534,Home,Unemployed,30,Excellent,0.14223376509583208,159751.15630309706,2.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
48,Female,High School,Married,111435.0,726.0,34317.0,Home,Unemployed,3,Good,0.4219390606529074,122647.0,2.0,Lake Dylanville,MA,Somalia,0.0,1,High
39,Non-binary,Bachelor's,Widowed,92776.0,770.0,24945.0,Auto,Employed,11,Fair,0.3001496973929464,292413.0,1.0,Lake Meghanberg,WY,French Guiana,2.0,2,Low
18,Male,High School,Single,94370.74105248952,755.0,93290.76433197522,Personal,Self-employed,16,Excellent,0.18293791651427632,336513.8209836285,2.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
58,Female,High School,Married,94732.0,617.0,20999.0,Personal,Employed,17,Fair,0.4924241857777222,52663.0,0.0,Ralphton,GU,Niue,0.0,2,Medium
26,Female,PhD,Married,28023.104393437363,589.0,32280.94501565728,Auto,Employed,2,Fair,0.5613398787103172,68411.08213470751,4.0,Synthetic,Synthetic,Synthetic,2.0,1,High
62,Non-binary,Bachelor's,Single,79433.20983640643,802.0,9336.038702143416,Home,Unemployed,12,Excellent,0.12898810006458303,145221.4935619605,4.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
37,Non-binary,Master's,Single,33537.83229569911,632.0,26838.823693569604,Business,Self-employed,19,Fair,0.6995088112184212,65323.93118672134,0.0,Synthetic,Synthetic,Synthetic,5.0,2,High
23,Non-binary,Bachelor's,Single,102879.21323974594,663.0,32289.537174428096,Business,Self-employed,5,Fair,0.38006716151968345,161198.70408712342,1.0,Synthetic,Synthetic,Synthetic,1.0,1,Medium
36,Non-binary,High School,Divorced,119610.0,657.0,11181.0,Personal,Unemployed,5,Excellent,0.4531070118097503,198845.0,4.0,Andrewmouth,MP,Saint Kitts and Nevis,4.0,1,Medium
23,Male,PhD,Single,74979.0,721.0,6179.0,Business,Unemployed,3,Good,0.1288749128221498,119901.0,0.0,Rachelbury,VT,Russian Federation,1.0,2,Medium
61,Male,PhD,Married,61746.82740866337,609.0,84736.16779741253,Auto,Employed,9,Fair,0.6991319561698841,13806.527216579567,1.0,Synthetic,Synthetic,Synthetic,4.0,1,High
33,Male,Master's,Widowed,37383.0,680.0,29107.0,Home,Employed,14,Fair,0.1078205867581199,136749.0,0.0,Cathyport,DE,Benin,1.0,1,Medium
53,Male,PhD,Widowed,84921.3390454867,765.0,21648.773048468094,Business,Employed,30,Excellent,0.197076758585421,485307.7223943484,0.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
32,Male,Bachelor's,Married,52372.74342918943,601.0,55728.483533054336,Business,Employed,15,Poor,0.6662552908999475,35740.654202560654,4.0,Synthetic,Synthetic,Synthetic,5.0,0,High
35,Female,PhD,Married,102632.0,778.0,41684.0,Business,Employed,16,Excellent,0.4136243343578315,90362.0,3.0,East Lauraview,OR,Argentina,1.0,1,Low
46,Non-binary,PhD,Single,27222.38383599799,647.0,30261.57126599751,Home,Unemployed,16,Fair,0.5334741993079734,90550.14422282614,5.0,Synthetic,Synthetic,Synthetic,2.0,1,High
30,Male,Master's,Single,73106.64190742967,662.0,55822.062192245576,Personal,Unemployed,26,Fair,0.27542602038484687,61664.17698784114,3.0,Synthetic,Synthetic,Synthetic,0.0,0,Medium
29,Male,Bachelor's,Divorced,60409.0,757.0,19914.0,Auto,Self-employed,9,Fair,0.3326499097275375,190318.0,4.0,Port Jonathanhaven,CT,Tokelau,1.0,2,Low
32,Non-binary,High School,Divorced,94975.0,727.0,39359.0,Personal,Employed,4,Poor,0.3080136263016375,236398.0,0.0,Zhangside,GA,Russian Federation,3.0,1,Medium
36,Non-binary,High School,Single,64845.0,770.0,14610.0,Auto,Unemployed,7,Good,0.1363873908275464,105568.0,3.0,Brooksmouth,NM,Mongolia,4.0,0,Low
38,Non-binary,Master's,Widowed,104458.0,688.0,17609.0,Business,Self-employed,18,Fair,0.2392545328031725,245863.0,1.0,Jenniferstad,IA,Niger,4.0,2,Low
63,Non-binary,Bachelor's,Married,33123.0,646.0,21854.0,Personal,Self-employed,7,Poor,0.2343103935400992,199315.0,4.0,South Daniel,VA,Honduras,0.0,1,Low
23,Female,High School,Married,93198.0,694.0,46011.0,Personal,Unemployed,17,Fair,0.3764764849616646,156337.0,1.0,Baileyburgh,PR,Eritrea,3.0,1,High
54,Non-binary,High School,Married,36767.0,643.0,41497.0,Business,Unemployed,3,Poor,0.1524031375003328,210435.0,3.0,Matthewfurt,SD,Solomon Islands,4.0,1,Medium
30,Male,High School,Single,30256.0,624.0,25836.0,Home,Unemployed,0,Fair,0.1042725259548266,209105.0,1.0,Henrychester,WV,Iceland,2.0,1,Medium
37,Female,Bachelor's,Widowed,33936.0,759.0,9979.0,Home,Unemployed,3,Fair,0.2939386059067989,134653.0,2.0,New Michaelton,MN,Dominica,2.0,1,Medium
28,Male,Master's,Married,110470.0,797.0,45210.0,Home,Unemployed,8,Fair,0.457899293,244348.0,1.0,South Stevenstad,WY,China,0.0,1,Medium
57,Female,Master's,Single,149105.40372469087,752.0,44858.209811605186,Auto,Self-employed,23,Good,0.11406734178943147,263364.5991184813,1.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
59,Non-binary,Bachelor's,Divorced,101584.45683114431,732.0,25609.812945638172,Business,Unemployed,8,Good,0.07407103389094206,148433.0452038217,0.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
40,Non-binary,Master's,Single,73520.0,799.0,43171.0,Personal,Employed,5,Good,0.147864820028968,235764.0,0.0,West Nicholasport,HI,Sri Lanka,4.0,2,Low
64,Non-binary,PhD,Married,39703.0,677.0,21025.0,Personal,Employed,6,Good,0.483246892813151,155973.0,2.0,Sarahton,MS,British Indian Ocean Territory (Chagos Archipelago),1.0,2,High
64,Male,High School,Single,98743.0,663.0,42677.0,Personal,Self-employed,2,Excellent,0.3197594643344621,52757.0,4.0,New Laurenborough,MO,Netherlands Antilles,0.0,0,Low
45,Non-binary,PhD,Married,76987.55189159274,638.0,121386.94482467331,Auto,Employed,5,Poor,0.5276104458834899,5158.750174506566,1.0,Synthetic,Synthetic,Synthetic,2.0,2,High
20,Female,Bachelor's,Single,92586.83730915292,665.0,130964.7203532455,Personal,Unemployed,26,Fair,0.35039434166951494,180567.1720182954,1.0,Synthetic,Synthetic,Synthetic,0.0,0,Medium
32,Non-binary,High School,Single,56308.0,636.0,15390.0,Home,Employed,8,Fair,0.1393747897051761,263488.0,1.0,New Kristinaberg,GA,Korea,3.0,2,Low
40,Non-binary,Master's,Single,74008.50681369376,584.0,53248.74124541626,Personal,Employed,22,Fair,0.5709723807480221,12616.00003822977,3.0,Synthetic,Synthetic,Synthetic,2.0,1,High
52,Female,Master's,Single,89205.0,677.0,43184.0,Home,Unemployed,4,Good,0.2900299065338906,176816.0,0.0,Lake Justinfort,GA,Bermuda,1.0,2,Low
68,Non-binary,Bachelor's,Divorced,85642.0,685.0,5426.0,Business,Self-employed,1,Good,0.4830277861068838,26444.0,1.0,Claytonmouth,RI,Seychelles,1.0,1,Low
67,Non-binary,Bachelor's,Widowed,77194.0,608.0,34884.0,Personal,Employed,4,Excellent,0.1015798198475876,223748.0,2.0,North Janethaven,MT,Lao People's Democratic Republic,0.0,2,Medium
21,Male,PhD,Divorced,70223.7285436519,585.0,117563.44098858917,Business,Unemployed,8,Fair,0.46057844331077097,46393.41092391565,5.0,Synthetic,Synthetic,Synthetic,2.0,2,High
23,Male,Master's,Single,153509.37021280234,828.0,93651.1304215743,Business,Self-employed,10,Excellent,0.16024354090781145,357087.4183091476,0.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
23,Male,Master's,Widowed,110812.0,736.0,26551.0,Auto,Unemployed,11,Poor,0.438733243,298336.0,2.0,Carlside,MO,Austria,4.0,2,High
28,Male,High School,Widowed,29443.782029718146,637.0,29356.98451802122,Auto,Self-employed,0,Fair,0.4742687232712026,79705.24971587764,0.0,Synthetic,Synthetic,Synthetic,2.0,0,High
49,Male,Bachelor's,Married,38280.0,741.0,26991.0,Home,Unemployed,2,Good,0.4992546672511011,72752.0,1.0,Mcguireshire,IA,Morocco,4.0,0,Low
69,Non-binary,PhD,Single,73164.96872376674,625.0,96714.78795412433,Personal,Employed,13,Fair,0.6425555554798763,1328.4544054263047,0.0,Synthetic,Synthetic,Synthetic,5.0,1,High
64,Male,Bachelor's,Widowed,53236.0,682.0,14357.0,Home,Employed,8,Good,0.3619729313379382,74199.0,2.0,West Linda,NM,Palau,4.0,2,Low
45,Female,PhD,Widowed,102946.0,731.0,37461.0,Personal,Unemployed,6,Excellent,0.5913332340785393,218790.0,4.0,Burnsborough,GU,Liberia,2.0,1,High
43,Non-binary,High School,Widowed,53831.0,762.0,37475.0,Business,Self-employed,10,Excellent,0.3650457424384994,96524.0,0.0,Brownfort,TX,Faroe Islands,0.0,1,Medium
54,Female,High School,Divorced,40760.0,654.0,45642.0,Personal,Unemployed,15,Good,0.3149432092070846,25833.0,2.0,Beanburgh,WY,United States Virgin Islands,3.0,2,High
35,Female,Master's,Divorced,95121.0,744.0,46562.0,Personal,Self-employed,3,Poor,0.484615582,37018.0,1.0,Port Juan,NC,Netherlands,0.0,0,High
61,Female,High School,Married,70482.38468924596,639.0,60068.039098727546,Business,Employed,19,Poor,0.6504655490758391,69039.45567959524,3.0,Synthetic,Synthetic,Synthetic,3.0,0,High
67,Male,Master's,Divorced,33530.410728750474,593.0,48451.247684711656,Business,Unemployed,12,Fair,0.4574893125643893,4550.887083650201,5.0,Synthetic,Synthetic,Synthetic,3.0,2,High
18,Female,High School,Widowed,96610.0,641.0,40789.0,Personal,Employed,2,Poor,0.4325119870790617,85402.0,1.0,Port Debra,NE,Romania,0.0,1,Medium
46,Male,Master's,Divorced,112081.0,672.0,23984.0,Home,Unemployed,12,Poor,0.2160153119226759,160739.0,2.0,Brooksfurt,NC,Serbia,0.0,2,High
20,Non-binary,Master's,Widowed,107826.0,751.0,6365.0,Auto,Self-employed,16,Fair,0.3175643621607885,145766.0,2.0,Lake Adrian,NY,Swaziland,2.0,1,Low
27,Female,High School,Divorced,48478.0,631.0,17059.0,Business,Self-employed,14,Excellent,0.4680630365924518,234347.0,0.0,Yolandashire,WI,Martinique,3.0,2,Low
18,Female,Bachelor's,Married,38414.0,759.0,39856.0,Personal,Employed,7,Excellent,0.3332773134621791,192119.0,0.0,Lake Megan,KS,Gabon,4.0,2,Low
59,Non-binary,Master's,Married,88095.0,636.0,49173.0,Auto,Unemployed,1,Good,0.4505113250474589,274870.0,4.0,Manningshire,WV,Burundi,3.0,1,High
35,Male,Bachelor's,Widowed,22594.0,674.0,26707.0,Home,Employed,15,Good,0.2275597677895607,238913.0,0.0,Lake Thomaston,IN,Myanmar,2.0,1,Medium
62,Non-binary,PhD,Widowed,47524.0,733.0,25006.0,Business,Self-employed,8,Fair,0.3406273705575606,266852.0,0.0,Johnsonburgh,DE,Brunei Darussalam,4.0,0,Medium
47,Non-binary,Bachelor's,Widowed,113542.0,677.0,21205.0,Home,Unemployed,18,Fair,0.1702007450259811,135376.0,4.0,Walkerburgh,NM,Cameroon,2.0,0,Low
32,Non-binary,High School,Widowed,100227.0,707.0,21858.0,Auto,Self-employed,15,Good,0.4369887039602224,33999.0,1.0,Bakerhaven,UT,Libyan Arab Jamahiriya,2.0,2,Low
46,Non-binary,Bachelor's,Divorced,117435.0,638.0,20452.0,Personal,Unemployed,8,Poor,0.2441011395119619,119895.0,0.0,Madelinebury,WV,Samoa,4.0,0,Low
60,Non-binary,PhD,Widowed,71457.0,753.0,30657.0,Auto,Unemployed,1,Poor,0.5140079431130561,68412.0,2.0,New Heather,MA,Saint Martin,4.0,1,Medium
55,Non-binary,Master's,Single,66842.31747803987,618.0,46236.694582221025,Auto,Unemployed,25,Fair,0.5504672162456562,36284.35822094925,2.0,Synthetic,Synthetic,Synthetic,2.0,1,High
29,Non-binary,High School,Single,129655.78351891073,769.0,14080.657575295054,Personal,Unemployed,2,Good,0.08848424674037812,362702.4095523901,1.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
62,Female,High School,Married,100383.0,766.0,33274.0,Auto,Employed,18,Excellent,0.3854996326093745,235047.0,0.0,Port Anthonymouth,SC,Gambia,0.0,0,Low
49,Non-binary,High School,Married,185673.96978891914,762.0,74944.4009641323,Personal,Employed,23,Good,0.1826838257909995,103662.67911608373,5.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
64,Non-binary,PhD,Divorced,87982.0,643.0,30416.0,Auto,Unemployed,17,Fair,0.4951458634694616,149176.0,1.0,North Cynthiashire,MI,Bouvet Island (Bouvetoya),4.0,2,Low
37,Female,PhD,Married,41212.15228849283,599.0,59510.24602021757,Business,Self-employed,37,Fair,0.4867800123923065,45731.12128882793,5.0,Synthetic,Synthetic,Synthetic,2.0,0,High
64,Male,High School,Divorced,24132.0,714.0,22161.0,Personal,Employed,12,Excellent,0.4955347335414506,206053.0,3.0,Lake Dennisfurt,TX,Equatorial Guinea,3.0,1,Low
20,Non-binary,Bachelor's,Married,37850.98242710724,592.0,29871.03124422834,Personal,Unemployed,7,Fair,0.6714008343582109,20125.56114007673,3.0,Synthetic,Synthetic,Synthetic,5.0,2,High
18,Male,Bachelor's,Divorced,22534.0,789.0,49955.0,Auto,Employed,17,Poor,0.1908132078804395,295066.0,0.0,Davisport,RI,Seychelles,1.0,1,Medium
56,Male,PhD,Widowed,30306.0,776.0,38756.0,Business,Unemployed,7,Fair,0.3994956913147393,186216.0,2.0,Laurentown,VT,Uzbekistan,4.0,2,Low
61,Female,PhD,Divorced,85984.0,742.0,9671.0,Business,Unemployed,11,Excellent,0.2744054489356051,238152.0,1.0,Brownstad,MI,Cayman Islands,3.0,0,Low
35,Female,Master's,Divorced,99214.0,621.0,12489.0,Personal,Employed,12,Excellent,0.2247613459209186,33288.0,0.0,Aaronshire,MA,Jordan,1.0,2,Low
59,Non-binary,Bachelor's,Married,80481.0,721.0,31165.0,Home,Employed,10,Fair,0.4343823518452864,281346.0,0.0,South Sharonmouth,CA,Spain,2.0,2,Low
35,Male,Bachelor's,Married,61205.0,704.0,25841.0,Personal,Employed,10,Poor,0.4873246860994032,187916.0,4.0,Knightport,PW,Rwanda,2.0,2,Low
61,Male,High School,Married,33146.0,763.0,31914.0,Auto,Unemployed,11,Poor,0.1491455498737952,102598.0,4.0,Davidfort,ID,Netherlands,4.0,0,Medium
44,Non-binary,High School,Divorced,75578.0,721.0,26122.0,Business,Employed,10,Fair,0.5507586443900733,50286.0,1.0,Port Jacqueline,MS,Paraguay,3.0,0,Low
41,Non-binary,Bachelor's,Widowed,88676.39827018298,712.0,80099.03971708073,Auto,Unemployed,36,Fair,0.3712257746948087,204876.32349813916,4.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
35,Female,Master's,Single,22821.0,739.0,48027.0,Personal,Unemployed,7,Good,0.323635421881533,40999.0,2.0,New Davidhaven,NE,Chile,1.0,1,Low
59,Male,High School,Widowed,45137.59626113372,614.0,78114.976764091,Auto,Employed,6,Poor,0.6758726056551709,86088.47129518965,4.0,Synthetic,Synthetic,Synthetic,4.0,2,High
59,Male,Bachelor's,Divorced,67941.23618414238,680.0,64895.63112580014,Business,Employed,15,Good,0.25135613568020776,161764.00407375174,2.0,Synthetic,Synthetic,Synthetic,0.0,2,Medium
28,Non-binary,PhD,Divorced,111448.1452719992,711.0,154654.3045195088,Personal,Employed,23,Fair,0.23701212653054776,156828.4795355248,0.0,Synthetic,Synthetic,Synthetic,2.0,1,Medium
